Index,Temp,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
705,23.46666667,23.48333333,0.122245775,0.068330527,0.737276846,0.063522838,1.54E-07,0,0.002004326,0.000170534,0.006409375,8.05E-05,8.05E-05,0.015209483,0.033698167,0.000154976,0.553018964,3.61E-07,0.000618731,1.51E-08,0.001196959,0.091948859,0.789113466,0.035764414,0.957775748,0.992371109,8.47E-06,1.54E-07,0.38673052,0.371926979,0.007055373,0.209509193,0.019106407,0.027655015,0.111608718,3.55E-05,0.373206259,0.168484715
706,23.5,23.51666667,0.119048062,0.066533098,0.729984494,0.061180426,1.46E-07,0,0.001924341,0.000161477,0.006214541,7.74E-05,7.74E-05,0.014516475,0.03140645,0.000150263,0.5438506,3.41E-07,0.000596363,1.41E-08,0.001146596,0.08800998,0.783405518,0.034353852,0.955609781,0.992024468,8.14E-06,1.44E-07,0.378083576,0.363962989,0.006766948,0.204509819,0.018470266,0.02667495,0.108518587,3.40E-05,0.364811192,0.164271477
707,23.53333333,23.55,0.115922949,0.064779663,0.722565897,0.058918956,1.38E-07,0,0.001847541,0.0001529,0.006025594,7.44E-05,7.44E-05,0.013854599,0.029265866,0.000145694,0.534652423,3.23E-07,0.000574803,1.33E-08,0.001098349,0.084224183,0.777586621,0.032997019,0.95333812,0.991662209,7.82E-06,1.34E-07,0.369513478,0.35607285,0.006490238,0.199599619,0.017854919,0.025728699,0.105503852,3.26E-05,0.35649756,0.160143306
708,23.56666667,23.58333333,0.112869362,0.063069316,0.715023047,0.056736027,1.30E-07,0,0.001773802,0.000144779,0.005842357,7.15E-05,7.15E-05,0.013222496,0.027267072,0.000141263,0.525430618,3.06E-07,0.000554022,1.24E-08,0.00105213,0.080586844,0.771656962,0.031692017,0.950956173,0.99128364,7.51E-06,1.25E-07,0.361024872,0.348260102,0.006224771,0.194778444,0.017259712,0.024815159,0.102563234,3.13E-05,0.348269508,0.1560995
709,23.6,23.61666667,0.109886214,0.061401162,0.707358178,0.05462928,1.23E-07,0,0.001703,0.000137089,0.005664661,6.88E-05,6.88E-05,0.012618864,0.025401219,0.000136967,0.516191433,2.90E-07,0.000533991,1.17E-08,0.001007854,0.077093365,0.765616867,0.030437001,0.948459209,0.99088804,7.22E-06,1.17E-07,0.352622206,0.340528123,0.005970098,0.190046071,0.01668401,0.023933259,0.099695442,3.00E-05,0.340130984,0.152139307
710,23.63333333,23.65,0.106972403,0.059774315,0.699573771,0.0525964,1.16E-07,0,0.00163502,0.000129807,0.00549234,6.61E-05,6.61E-05,0.012042452,0.023659939,0.000132802,0.506941167,2.74E-07,0.000514685,1.09E-08,0.00096544,0.073739184,0.759466803,0.029230185,0.945842357,0.990474658,6.94E-06,1.09E-07,0.344309727,0.33288013,0.005725784,0.185402203,0.016127195,0.023081959,0.096899178,2.88E-05,0.332085738,0.148261933
711,23.66666667,23.68333333,0.104126818,0.058187899,0.691672554,0.050635116,1.10E-07,0,0.00156975,0.000122912,0.005325233,6.36E-05,6.36E-05,0.011492063,0.022035326,0.000128763,0.497686146,2.60E-07,0.000496076,1.03E-08,0.000924808,0.070519785,0.753207383,0.028069833,0.943100611,0.990042711,6.67E-06,1.01E-07,0.336091471,0.325319171,0.005491413,0.180846473,0.015588669,0.022260248,0.094173141,2.76E-05,0.324137312,0.144466538
712,23.7,23.71666667,0.101348338,0.056641051,0.683657502,0.048743204,1.04E-07,0,0.001507081,0.000116384,0.005163183,6.11E-05,6.11E-05,0.01096655,0.020519923,0.000124847,0.48843271,2.46E-07,0.00047814,9.62E-09,0.000885886,0.067430711,0.74683937,0.026954265,0.940228836,0.989591382,6.41E-06,9.46E-08,0.327971256,0.317848125,0.005266584,0.176378449,0.01506785,0.021467148,0.091516023,2.64E-05,0.316289041,0.140752247
713,23.73333333,23.75,0.098635835,0.055132917,0.675531836,0.046918488,9.85E-08,0,0.00144691,0.000110202,0.00500604,5.87E-05,5.87E-05,0.010464814,0.0191067,0.00012105,0.479187195,2.33E-07,0.000460852,9.02E-09,0.0008486,0.064467567,0.740363684,0.025881851,0.937221767,0.989119821,6.15E-06,8.82E-08,0.319952684,0.3104697,0.005050914,0.171997634,0.014564174,0.020701706,0.088926516,2.53E-05,0.308544047,0.137118146
714,23.76666667,23.78333333,0.095988175,0.053662654,0.667299024,0.045158837,9.32E-08,0,0.001389138,0.000104348,0.004853657,5.65E-05,5.65E-05,0.009985801,0.01778904,0.000117369,0.469955915,2.20E-07,0.000444189,8.46E-09,0.000812882,0.061626029,0.7337814,0.024851016,0.934074021,0.988627141,5.91E-06,8.23E-08,0.312039128,0.303186429,0.004844032,0.167703474,0.014077095,0.019963,0.086403313,2.43E-05,0.300905237,0.133563289
715,23.8,23.81666667,0.093404221,0.052229432,0.658962777,0.043462172,8.81E-08,0,0.00133367,9.88E-05,0.00470589,5.43E-05,5.43E-05,0.009528503,0.016560715,0.0001138,0.460745146,2.08E-07,0.000428128,7.93E-09,0.000778666,0.058901852,0.727093753,0.023860231,0.930780101,0.98811242,5.68E-06,7.67E-08,0.304233739,0.29600067,0.004645585,0.163495353,0.01360608,0.019250136,0.083945106,2.33E-05,0.293375307,0.1300867
716,23.83333333,23.85,0.090882834,0.050832433,0.650527046,0.04182646,8.33E-08,0,0.001280414,9.36E-05,0.004562601,5.22E-05,5.22E-05,0.009091954,0.015415875,0.000110339,0.451561107,1.97E-07,0.000412647,7.44E-09,0.00074589,0.056290873,0.720302144,0.02290802,0.927334408,0.987574696,5.46E-06,7.16E-08,0.296539436,0.288914605,0.004455231,0.159372606,0.013150615,0.018562245,0.081550593,2.23E-05,0.285956731,0.126687373
717,23.86666667,23.88333333,0.088422871,0.049470849,0.641996015,0.040249718,7.88E-08,0,0.001229282,8.86E-05,0.004423656,5.02E-05,5.02E-05,0.008675231,0.014349022,0.000106983,0.442409945,1.87E-07,0.000397726,6.97E-09,0.000714492,0.053789017,0.713408137,0.021992954,0.923731246,0.987012968,5.25E-06,6.67E-08,0.28895891,0.281930243,0.004272643,0.155334514,0.0127102,0.017898487,0.079218477,2.14E-05,0.278651773,0.123364278
718,23.9,23.91666667,0.086023192,0.048143886,0.633374099,0.038730012,7.45E-08,0,0.001180189,8.39E-05,0.004288924,4.82E-05,4.82E-05,0.008277449,0.013354999,0.000103729,0.433297718,1.77E-07,0.000383345,6.54E-09,0.000684415,0.051392302,0.706413465,0.02111365,0.919964839,0.986426194,5.04E-06,6.22E-08,0.281494624,0.275049414,0.004097508,0.151380312,0.012284351,0.017258047,0.076947465,2.05E-05,0.27146248,0.120116361
719,23.93333333,23.95,0.083682659,0.046850762,0.624665936,0.037265458,7.04E-08,0,0.001133055,7.94E-05,0.004158278,4.64E-05,4.64E-05,0.00789776,0.012428969,0.000100575,0.424230379,1.67E-07,0.000369483,6.13E-09,0.000655603,0.049096837,0.69932003,0.020268773,0.916029343,0.98581329,4.84E-06,5.80E-08,0.274148811,0.268273779,0.003929523,0.14750919,0.011872598,0.016640135,0.074736274,1.97E-05,0.264390688,0.116942547
720,23.96666667,23.98333333,0.081400136,0.045590708,0.615876376,0.035854219,6.66E-08,0,0.001087801,7.52E-05,0.004031596,4.46E-05,4.46E-05,0.007535356,0.011566396,9.75E-05,0.415213762,1.58E-07,0.000356122,5.75E-09,0.000628003,0.046898832,0.692129902,0.019457033,0.911918858,0.985173128,4.65E-06,5.41E-08,0.266923479,0.261604825,0.003768398,0.143720296,0.011474486,0.016043985,0.072583627,1.89E-05,0.257438024,0.113841744
721,24,24.01666667,0.079174492,0.044362965,0.607010476,0.034494509,6.30E-08,0,0.001044353,7.12E-05,0.003908757,4.28E-05,4.28E-05,0.007189461,0.010763034,9.46E-05,0.406253567,1.50E-07,0.000343244,5.39E-09,0.000601565,0.044794593,0.684845322,0.018677182,0.907627449,0.984504532,4.47E-06,5.05E-08,0.25982041,0.25504387,0.003613857,0.140012738,0.011089574,0.015468857,0.07048826,1.81E-05,0.250605905,0.110812844
722,24.03333333,24.05,0.0770046,0.04316679,0.598073489,0.033184589,5.96E-08,0,0.001002638,6.74E-05,0.003789648,4.12E-05,4.12E-05,0.006859333,0.010014905,9.17E-05,0.397355346,1.42E-07,0.000330832,5.06E-09,0.000576239,0.042780529,0.6774687,0.017928016,0.903149164,0.983806283,4.30E-06,4.71E-08,0.252841166,0.248592063,0.003465631,0.136385591,0.010717434,0.014914033,0.068448919,1.74E-05,0.24389555,0.107854723
723,24.06666667,24.08333333,0.07488934,0.04200145,0.589070851,0.031922768,5.63E-08,0,0.000962588,6.38E-05,0.003674155,3.96E-05,3.96E-05,0.006544265,0.009318288,8.89E-05,0.388524489,1.34E-07,0.000318869,4.74E-09,0.000551978,0.040853148,0.670002616,0.017208374,0.898478054,0.983077111,4.13E-06,4.39E-08,0.245987093,0.242250393,0.003323464,0.132837894,0.010357651,0.014378818,0.06646436,1.66E-05,0.237307975,0.104966246
724,24.1,24.11666667,0.072827601,0.040866226,0.580008171,0.030707403,5.33E-08,0,0.000924136,6.05E-05,0.003562168,3.81E-05,3.81E-05,0.006243578,0.008669702,8.62E-05,0.379766215,1.27E-07,0.000307338,4.45E-09,0.000528739,0.039009062,0.662449816,0.016517132,0.893608195,0.982315695,3.97E-06,4.09E-08,0.239259324,0.236019687,0.003187111,0.129368656,0.010009824,0.013862541,0.064533354,1.60E-05,0.230844007,0.102146269
725,24.13333333,24.15,0.070818277,0.039760412,0.570891216,0.029536898,5.04E-08,0,0.000887219,5.72E-05,0.003453584,3.66E-05,3.66E-05,0.005956623,0.008065892,8.36E-05,0.371085558,1.20E-07,0.000296223,4.17E-09,0.000506477,0.037244985,0.654813211,0.015853209,0.888533716,0.981520665,3.81E-06,3.82E-08,0.232658782,0.229900613,0.003056335,0.12597686,0.009673563,0.013364549,0.062654684,1.53E-05,0.224504282,0.099393639
726,24.16666667,24.18333333,0.068860273,0.038683313,0.561725899,0.028409702,4.76E-08,0,0.000851776,5.42E-05,0.003348298,3.52E-05,3.52E-05,0.005682781,0.007503817,8.10E-05,0.362487358,1.14E-07,0.000285511,3.91E-09,0.000485152,0.035557732,0.647095877,0.015215561,0.883248827,0.980690596,3.66E-06,3.56E-08,0.226186192,0.223893691,0.002930909,0.122661462,0.009348492,0.012884212,0.06082715,1.47E-05,0.218289253,0.096707197
727,24.2,24.21666667,0.066952504,0.03763425,0.552518265,0.027324311,4.51E-08,0,0.000817747,5.13E-05,0.003246211,3.38E-05,3.38E-05,0.00542146,0.006980635,7.86E-05,0.353976251,1.08E-07,0.000275186,3.67E-09,0.000464725,0.033944219,0.639301046,0.014603179,0.877747843,0.979824007,3.52E-06,3.32E-08,0.219842082,0.217999291,0.002810616,0.119421394,0.009034245,0.012420923,0.059049563,1.41E-05,0.212199198,0.09408578
728,24.23333333,24.25,0.065093895,0.036612552,0.543274472,0.026279267,4.26E-08,0,0.000785076,4.86E-05,0.003147227,3.25E-05,3.25E-05,0.005172094,0.006493691,7.62E-05,0.345556662,1.02E-07,0.000265234,3.44E-09,0.000445157,0.032401463,0.63143211,0.014015093,0.872025224,0.978919363,3.38E-06,3.09E-08,0.213626787,0.212217638,0.002695247,0.116255572,0.008730468,0.01197409,0.057320754,1.35E-05,0.206234225,0.09152822
729,24.26666667,24.28333333,0.063283381,0.035617565,0.534000778,0.025273152,4.03E-08,0,0.00075371,4.60E-05,0.003051252,3.12E-05,3.12E-05,0.00493414,0.006040509,7.39E-05,0.337232798,9.67E-08,0.000255642,3.22E-09,0.000426413,0.03092658,0.623492607,0.013450367,0.8660756,0.977975068,3.25E-06,2.89E-08,0.207540465,0.206548822,0.002584601,0.113162889,0.008436818,0.011543144,0.055639566,1.29E-05,0.200394275,0.089033351
730,24.3,24.31666667,0.061519912,0.034648646,0.524703522,0.024304596,3.81E-08,0,0.000723596,4.36E-05,0.002958196,3.00E-05,3.00E-05,0.004707082,0.005618774,7.16E-05,0.32900864,9.15E-08,0.000246397,3.02E-09,0.000408458,0.029516784,0.615486224,0.012908098,0.859893816,0.976989468,3.12E-06,2.69E-08,0.201583093,0.200992799,0.002478486,0.110142225,0.008152965,0.011127533,0.054004862,1.24E-05,0.194679138,0.086600004
731,24.33333333,24.35,0.059802446,0.033705163,0.51538911,0.023372268,3.60E-08,0,0.000694685,4.13E-05,0.002867969,2.89E-05,2.89E-05,0.004490425,0.005226329,6.94E-05,0.32088794,8.66E-08,0.000237486,2.83E-09,0.000391259,0.028169387,0.607416787,0.012387416,0.853474963,0.975960848,3.00E-06,2.51E-08,0.195754485,0.195549395,0.002376717,0.107192446,0.007878585,0.010726723,0.05241552,1.19E-05,0.189088449,0.084227014
732,24.36666667,24.38333333,0.058129957,0.032786499,0.506063995,0.02247488,3.41E-08,0,0.000666927,3.91E-05,0.002780486,2.78E-05,2.78E-05,0.004283698,0.00486116,6.73E-05,0.312874217,8.20E-08,0.000228897,2.66E-09,0.000374783,0.026881792,0.599288257,0.011887485,0.846814424,0.974887428,2.88E-06,2.34E-08,0.190054289,0.190218317,0.002279118,0.104312406,0.007613369,0.0103402,0.050870437,1.14E-05,0.183621703,0.081913216
733,24.4,24.41666667,0.056501432,0.031892047,0.496734658,0.021611185,3.22E-08,0,0.000640279,3.70E-05,0.002695665,2.67E-05,2.67E-05,0.004086449,0.00452139,6.53E-05,0.304970751,7.76E-08,0.000220619,2.49E-09,0.000359001,0.025651498,0.591104721,0.011407497,0.83990791,0.973767364,2.77E-06,2.18E-08,0.184482003,0.184999152,0.002185518,0.10150095,0.007357014,0.009967464,0.049368526,1.09E-05,0.178278259,0.079657451
734,24.43333333,24.45,0.05491587,0.031021214,0.487407595,0.020779977,3.05E-08,0,0.000614694,3.50E-05,0.002613424,2.57E-05,2.57E-05,0.003898247,0.004205268,6.33E-05,0.297180587,7.35E-08,0.00021264,2.34E-09,0.000343884,0.024476095,0.582870385,0.010946675,0.83275151,0.972598749,2.66E-06,2.03E-08,0.179036979,0.179891377,0.002095753,0.098756914,0.007109229,0.009608034,0.04790872,1.05E-05,0.173057349,0.077458566
735,24.46666667,24.48333333,0.053372285,0.030173419,0.478089293,0.019980085,2.88E-08,0,0.000590131,3.32E-05,0.002533686,2.47E-05,2.47E-05,0.003718681,0.003911161,6.14E-05,0.289506526,6.95E-08,0.00020495,2.19E-09,0.000329403,0.02335326,0.574589566,0.010504271,0.82534173,0.971379603,2.56E-06,1.90E-08,0.173718433,0.174894363,0.002009668,0.096079129,0.006869732,0.009261443,0.046489968,1.00E-05,0.167958083,0.075315412
736,24.5,24.51666667,0.051869707,0.029348092,0.468786215,0.01921038,2.72E-08,0,0.000566549,3.14E-05,0.002456375,2.37E-05,2.37E-05,0.003547356,0.003637549,5.95E-05,0.281951133,6.58E-08,0.000197538,2.06E-09,0.000315531,0.022280758,0.566266685,0.010079564,0.817675542,0.970107882,2.46E-06,1.77E-08,0.168525448,0.170007381,0.001927113,0.093466422,0.00663825,0.008927243,0.045111241,9.62E-06,0.162979457,0.073226849
737,24.53333333,24.55,0.050407178,0.028544676,0.459504783,0.018469767,2.58E-08,0,0.000543909,2.97E-05,0.002381417,2.28E-05,2.28E-05,0.003383897,0.003383012,5.77E-05,0.274516732,6.23E-08,0.000190393,1.93E-09,0.000302243,0.02125644,0.557906257,0.009671861,0.809750429,0.96878147,2.36E-06,1.65E-08,0.16345699,0.165229609,0.001847942,0.090917617,0.006414517,0.008604997,0.043771524,9.23E-06,0.158120363,0.071191744
738,24.56666667,24.58333333,0.048983756,0.027762624,0.450251359,0.017757191,2.44E-08,0,0.000522173,2.82E-05,0.002308742,2.19E-05,2.19E-05,0.003227947,0.00314623,5.59E-05,0.267205413,5.90E-08,0.000183507,1.81E-09,0.000289515,0.020278236,0.549512879,0.009280494,0.801564435,0.967398178,2.27E-06,1.54E-08,0.158511906,0.160560133,0.001772018,0.088431537,0.006198277,0.008294286,0.042469825,8.85E-06,0.153379592,0.069208975
739,24.6,24.61666667,0.047598515,0.027001403,0.441032226,0.017071628,2.30E-08,0,0.000501305,2.67E-05,0.002238279,2.11E-05,2.11E-05,0.003079161,0.002925973,5.42E-05,0.260019027,5.58E-08,0.00017687,1.70E-09,0.000277323,0.019344158,0.541091225,0.008904822,0.793116206,0.965955747,2.18E-06,1.43E-08,0.153688942,0.155997959,0.001699208,0.086007006,0.005989283,0.007994704,0.041205168,8.48E-06,0.148755844,0.067277429
740,24.63333333,24.65,0.046250542,0.02626049,0.431853574,0.01641209,2.18E-08,0,0.000481271,2.52E-05,0.002169962,2.02E-05,2.02E-05,0.002937213,0.002721093,5.26E-05,0.252959198,5.29E-08,0.000170473,1.59E-09,0.000265644,0.018452296,0.532646033,0.008544225,0.784405043,0.964451841,2.09E-06,1.34E-08,0.148986742,0.151542013,0.001629385,0.083642848,0.005787295,0.007705859,0.039976598,8.13E-06,0.144247734,0.065396002
741,24.66666667,24.68333333,0.044938943,0.025539374,0.422721483,0.015777624,2.06E-08,0,0.000462037,2.39E-05,0.002103726,1.95E-05,1.95E-05,0.00280179,0.002530522,5.10E-05,0.246027322,5.00E-08,0.000164308,1.49E-09,0.000254457,0.017600816,0.524182092,0.00819811,0.77543094,0.962884054,2.01E-06,1.25E-08,0.14440386,0.14719115,0.001562426,0.081337894,0.005592081,0.007427371,0.038783177,7.80E-06,0.139853798,0.063563604
742,24.7,24.71666667,0.043662835,0.024837555,0.413641908,0.015167307,1.95E-08,0,0.000443572,2.26E-05,0.002039508,1.87E-05,1.87E-05,0.002672595,0.002353266,4.94E-05,0.239224572,4.74E-08,0.000158365,1.40E-09,0.00024374,0.016787955,0.515704236,0.007865904,0.766194634,0.9612499,1.93E-06,1.16E-08,0.139938769,0.142944158,0.001498216,0.079090975,0.005403416,0.007158875,0.037623986,7.48E-06,0.135572502,0.061779156
743,24.73333333,24.75,0.042421356,0.024154543,0.404620661,0.014580249,1.84E-08,0,0.000425844,2.14E-05,0.001977246,1.80E-05,1.80E-05,0.002549341,0.0021884,4.79E-05,0.232551904,4.48E-08,0.000152637,1.31E-09,0.000233475,0.016012023,0.507217333,0.007547058,0.75669764,0.95954682,1.86E-06,1.08E-08,0.135589863,0.138799762,0.00143664,0.07690093,0.005221083,0.006900018,0.036498128,7.17E-06,0.131402246,0.060041592
744,24.76666667,24.78333333,0.041213654,0.023489862,0.395663399,0.01401559,1.74E-08,0,0.000408824,2.03E-05,0.001916881,1.73E-05,1.73E-05,0.002431758,0.00203506,4.65E-05,0.226010064,4.24E-08,0.000147117,1.23E-09,0.000223642,0.015271397,0.498726267,0.007241041,0.746942293,0.957772177,1.78E-06,1.01E-08,0.131355467,0.134756633,0.001377591,0.074766604,0.005044871,0.006650458,0.03540472,6.87E-06,0.127341371,0.058349858
745,24.8,24.81666667,0.040038897,0.022843043,0.386775614,0.0134725,1.65E-08,0,0.000392485,1.92E-05,0.001858356,1.66E-05,1.66E-05,0.002319586,0.001892444,4.51E-05,0.219599593,4.02E-08,0.000141796,1.15E-09,0.000214224,0.014564521,0.490235937,0.006947346,0.736931784,0.955923258,1.71E-06,9.43E-09,0.127233844,0.130813387,0.001320966,0.072686851,0.004874577,0.006409865,0.034342901,6.59E-06,0.123388166,0.056702915
746,24.83333333,24.85,0.038896267,0.022213629,0.377962612,0.012950178,1.56E-08,0,0.000376798,1.82E-05,0.001801614,1.60E-05,1.60E-05,0.002212576,0.001759805,4.37E-05,0.213320833,3.80E-08,0.000136667,1.08E-09,0.000205201,0.013889903,0.481751235,0.006665484,0.726670185,0.953997274,1.65E-06,8.80E-09,0.123223203,0.126968596,0.001266666,0.070660531,0.004710004,0.006177923,0.033311826,6.32E-06,0.119540874,0.055099737
747,24.86666667,24.88333333,0.037784962,0.021601175,0.36922951,0.01244785,1.47E-08,0,0.000361738,1.72E-05,0.001746602,1.54E-05,1.54E-05,0.002110493,0.001636447,4.24E-05,0.207173936,3.60E-08,0.000131724,1.01E-09,0.000196559,0.013246113,0.473277044,0.006394983,0.71616248,0.951991358,1.58E-06,8.20E-09,0.1193217,0.123220789,0.001214595,0.068686516,0.004550962,0.005954323,0.032310672,6.06E-06,0.115797696,0.053539314
748,24.9,24.91666667,0.036704195,0.021005245,0.360581224,0.011964771,1.39E-08,0,0.000347279,1.63E-05,0.001693267,1.48E-05,1.48E-05,0.00201311,0.001521724,4.11E-05,0.201158873,3.41E-08,0.00012696,9.50E-10,0.000188281,0.01263178,0.464818222,0.006135392,0.705414582,0.949902569,1.52E-06,7.65E-09,0.11552745,0.119568457,0.001164662,0.066763686,0.004397267,0.005738769,0.031338632,5.81E-06,0.112156797,0.052020649
749,24.93333333,24.95,0.035653196,0.020425411,0.352022454,0.011500222,1.32E-08,0,0.000333399,1.54E-05,0.001641557,1.42E-05,1.42E-05,0.001920212,0.001415031,3.98E-05,0.195275435,3.23E-08,0.000122368,8.91E-10,0.000180351,0.012045591,0.45637959,0.005886276,0.694433348,0.94772789,1.46E-06,7.13E-09,0.111838529,0.116010059,0.00111678,0.064890934,0.00424874,0.005530975,0.030394915,5.57E-06,0.108616313,0.050542761
750,24.96666667,24.98333333,0.03463121,0.019861259,0.343557682,0.011053507,1.25E-08,0,0.000320073,1.46E-05,0.001591425,1.36E-05,1.36E-05,0.001831592,0.001315809,3.86E-05,0.18952325,3.05E-08,0.000117942,8.36E-10,0.000172755,0.011486288,0.447965924,0.005647217,0.683226589,0.945464229,1.40E-06,6.65E-09,0.108252984,0.112544022,0.001070864,0.063067163,0.004105209,0.005330665,0.029478753,5.34E-06,0.105174352,0.049104685
751,25,25.01666667,0.033637497,0.019312381,0.335191164,0.010623958,1.18E-08,0,0.000307279,1.38E-05,0.001542821,1.31E-05,1.31E-05,0.001747056,0.001223536,3.74E-05,0.183901783,2.89E-08,0.000113676,7.84E-10,0.000165479,0.010952667,0.439581944,0.005417815,0.671803067,0.943108425,1.35E-06,6.20E-09,0.104768831,0.109168752,0.001026834,0.06129129,0.003966508,0.005137572,0.028589391,5.12E-06,0.101829004,0.047705469
752,25.03333333,25.05,0.032671332,0.018778382,0.326926922,0.010210929,1.11E-08,0,0.000294997,1.31E-05,0.001495699,1.26E-05,1.26E-05,0.001666415,0.001137727,3.63E-05,0.178410351,2.74E-08,0.000109564,7.35E-10,0.000158509,0.010443574,0.431232301,0.005197682,0.66017249,0.940657244,1.30E-06,5.79E-09,0.101384067,0.105882631,0.000984612,0.059562244,0.003832475,0.004951438,0.027726095,4.91E-06,0.098578341,0.046344181
753,25.06666667,25.08333333,0.031732008,0.018258872,0.318768737,0.009813798,1.05E-08,0,0.000283205,1.24E-05,0.001450014,1.21E-05,1.21E-05,0.00158949,0.001057929,3.52E-05,0.173048127,2.59E-08,0.000105602,6.89E-10,0.000151833,0.009957907,0.422921569,0.004986449,0.648345497,0.938107384,1.25E-06,5.40E-09,0.098096672,0.102684025,0.000944125,0.057878967,0.003702954,0.004772015,0.026888145,4.70E-06,0.095420424,0.045019901
